Species_name,Species_number,Lon,Lat,Year,CoordinateUncertaintyInMeters,Database,Source,geodeticDatum
Dermacentor variabilis,1,-87.83300018,42.44599915,1965,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.833,42.446,1965,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.83018494,41.50688934,2019,2,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.830183,41.506889,2019,2,iNaturalist,iNaturalist,WGS84
Dermacentor variabilis,1,-87.82711792,42.4560051,2014,8,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.82707214,42.13929367,2018,5,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.82430267,40.74722672,2015,20000,BISON,BugGuide,WGS84
Dermacentor variabilis,1,-87.79778654,39.37278142,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-87.7977829,39.4516716,1986,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.79778,39.45167,1986,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.79270172,42.14621735,2019,176,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.78013,40.08299,1952,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.78013,40.08299,2009,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.78012848,40.08298874,1952,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.77931976,42.00252151,2018,42,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.77416229,42.08954239,2019,5,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.76553345,39.46751022,1960,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.76553,39.46751,1960,10,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.76100922,41.98561096,2020,10,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.75482178,41.69878006,2019,20000,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.74256134,41.97883606,2017,300,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.73960114,40.13819885,1960,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.7396,40.1382,1960,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.71926117,41.9571991,2017,2,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.71917725,41.95716858,2019,22,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.701942,39.098761,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-87.701942,39.098761,2018,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-87.69611359,39.61111069,1950,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.69611,39.61111,1950,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.69361115,39.39139175,1953,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.69361,39.39139,1953,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.6816864,41.99258041,2020,48,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.668,39.234,1964,1000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.66799927,39.23400116,1964,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.65853119,40.19662857,2018,10,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.65444183,40.95444107,1962,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.65444,40.95444,1962,10000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.65000153,41.84999847,1967,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.65000153,41.84999847,1972,20000,Illinois Natural History Survey,Illinois Natural History Survey Insect Collection,WGS84
Dermacentor variabilis,1,-87.64616394,41.89539719,2008,20000,BISON,BugGuide,WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2008,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64616,41.8954,2009,20000,"Walter Reed Biosystematics Unit (WRAIR, Division of Entomology)","Rydzewski, J. et al. 2012. Ixodes scapularis (Acari: Ixodidae) Distribution Surveys in the Chicago Metropolitan Region. J. Med. Entomol., 49:955-959",WGS84
Dermacentor variabilis,1,-87.64253998,41.63117981,2018,20000,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.635655,39.563985,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-87.632697,39.756549,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-87.632226,39.560367,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1,-87.63124084,42.3253212,2006,20000,BISON,BugGuide,WGS84
Dermacentor variabilis,1,-87.63124084,42.3253212,2008,20000,BISON,BugGuide,WGS84
Dermacentor variabilis,1,-87.61586761,41.73889923,2019,10,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.5947,41.6073,2009,1000,Illinois Natural History Survey,"Illinois Natural History Survey: Illinois Natural History Survey, 2013-08-21. Accessed via http://www.gbif.org/dataset/68513375-3aa5-4f6f-9975-d97d56c21d61 on 2013-12-11. Rights CC-BY.",WGS84
Dermacentor variabilis,1,-87.57418823,40.98875809,2015,188,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.5476532,41.60944748,2020,138,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1,-87.53619385,41.01741409,2019,15,iNaturalist.org,iNaturalist Research-grade Observations,WGS84
Dermacentor variabilis,1, -88.156942,39.756604,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1, -88.156943,39.756605,2019,10,UIUCVetMed,BlitzDrags,WGS84
Dermacentor variabilis,1, -88.156944,39.756606,2019,10,UIUCVetMed,BlitzDrags,WGS84
